Token	POS-Tag	OOV	Id	Index	Documento
para	ADP	0	20	9	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
a	DET	0	20	10	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
produção	NOUN	0	20	11	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
local	ADJ	0	20	12	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
de	ADP	0	20	13	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
insumos	NOUN	1	20	14	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
farmacêuticos	ADJ	1	20	15	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
ativos	NOUN	0	20	16	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
.	PUNCT	0	20	17	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
A	DET	0	20	18	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
iniciativa	NOUN	0	20	19	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
reduz	VERB	0	20	20	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
a	DET	0	20	21	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
dependência	NOUN	0	20	22	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
de	ADP	0	20	23	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
importações	NOUN	1	20	24	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
da	ADP	0	20	25	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
Índia	PROPN	0	20	26	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
e	CCONJ	0	20	27	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
da	ADP	0	20	28	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
China	PROPN	0	20	29	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
.	PUNCT	0	20	30	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
A	DET	0	21	0	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
produção	NOUN	0	21	1	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
metalmecânica	ADJ	1	21	2	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
apresentou	VERB	0	21	3	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
forte	ADJ	0	21	4	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
recuperação	NOUN	0	21	5	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
no	ADP	0	21	6	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
Sul	PROPN	0	21	7	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
do	ADP	0	21	8	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
país	NOUN	0	21	9	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
,	PUNCT	0	21	10	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
impulsionada	VERB	1	21	11	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
pelas	ADP	0	21	12	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
encomendas	NOUN	1	21	13	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
de	ADP	0	21	14	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
estruturas	NOUN	0	21	15	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
metálicas	ADJ	1	21	16	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
para	ADP	0	21	17	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
usinas	NOUN	0	21	18	A produção metalmecânica apresentou forte recuperação no Sul do país , impulsionada pelas encomendas de estruturas metálicas para usinas de energia eólica e solar .
